ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRXEpsg2154;ArRYEpsg2154;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone;ZdAId;ArRGeopoint
472047;1078672-1119870;2019-03-07T19:27:36+01:00;2019-03-07T22:46:02+01:00;Vanves - Malakoff;rail;648030;6857839;Vanves;92075;unknown;unknown;unknown;2;43214;48.818520232311755, 2.292216253945996
472060;1078724-1091408;2019-03-07T19:28:49+01:00;2019-03-07T22:46:02+01:00;Creil;rail;661352;6907301;Creil;60175;unknown;unknown;unknown;;411440;49.26419086584086, 2.4691144176757334
472056;1078708-1098109;2019-03-07T19:28:26+01:00;2019-03-07T22:46:02+01:00;Livry-sur-Seine;rail;676282;6823391;Livry-sur-Seine;77255;unknown;unknown;unknown;5;45804;48.51033200210379, 2.6788836599112864
472032;1078610-1094425;2019-03-07T19:26:10+01:00;2019-03-07T22:46:02+01:00;Herblay;rail;638691;6877019;Herblay;95306;unknown;unknown;unknown;4;47603;48.990172345299605, 2.162265236690816
472008;1078506-1119800;2019-03-07T19:23:45+01:00;2019-03-07T22:46:02+01:00;Orry-la-Ville - Coye;rail;662784;6893306;Orry-la-Ville;60482;unknown;unknown;unknown;;411421;49.138459960948005, 2.490025988970858
472001;1078478-1119744;2019-03-07T19:23:09+01:00;2019-03-07T22:46:02+01:00;Montigny - Beauchamp;rail;641210;6878941;Pierrelaye;95488;unknown;unknown;unknown;4;43166;49.00768949643184, 2.196415520447984
472002;1078482-1119538;2019-03-07T19:23:13+01:00;2019-03-07T22:46:02+01:00;Aubergenville Élisabethville;rail;615729;6875328;Aubergenville;78029;unknown;unknown;unknown;5;43070;48.972367498319485, 1.8488844760245389
472177;1079216-1092370;2019-03-07T19:40:32+01:00;2019-03-07T22:46:02+01:00;Gisors;rail;611573;6910204;Gisors;27284;unknown;unknown;unknown;;59301;49.28533861593364, 1.7847925170868413
472150;1079104-1549390;2019-03-07T19:38:03+01:00;2019-03-07T22:46:02+01:00;Andrésy;rail;630361;6875377;Andrésy;78015;unknown;unknown;unknown;5;47916;48.974559628272246, 2.048723591134346
472137;1079050-1801046;2019-03-07T19:36:42+01:00;2019-03-07T22:46:02+01:00;La Défense;rail;644088;6866143;Puteaux;92062;unknown;unknown;unknown;3;470549;48.892866603039245, 2.2374409137284346
472105;1078922-1119723;2019-03-07T19:33:38+01:00;2019-03-07T22:46:02+01:00;Maisons-Alfort - Alfortville;rail;657876;6855960;Maisons-Alfort;94046;unknown;unknown;unknown;3;43154;48.80234027783506, 2.4264903375606885
472119;1078978-1088999;2019-03-07T19:35:03+01:00;2019-03-07T22:46:02+01:00;Château-Thierry;rail;729950;6882076;Château-Thierry;02168;unknown;unknown;unknown;;411378;49.03787026126121, 3.409611140584185
472114;1078958-1088952;2019-03-07T19:34:37+01:00;2019-03-07T22:46:02+01:00;Chanteloup-les-Vignes;rail;628813;6874924;Chanteloup-les-Vignes;78138;unknown;unknown;unknown;5;47929;48.97031689056935, 2.027656050714004
470983;1074466-1094425;2019-03-07T18:11:27+01:00;2019-03-07T22:46:02+01:00;Herblay;rail;638686;6877011;Herblay;95306;unknown;unknown;unknown;4;47603;48.990099935522935, 2.1621980809003527
470994;1074510-47897;2019-03-07T18:11:59+01:00;2019-03-07T22:46:02+01:00;Cergy Saint-Christophe;rail;629427;6883740;Cergy;95127;unknown;unknown;unknown;5;47897;49.04965154250901, 2.03456963586144
470880;1074076-1100709;2019-03-07T18:06:28+01:00;2019-03-07T22:46:02+01:00;Vitry-sur-Seine;rail;656119;6855734;Vitry-sur-Seine;94081;unknown;unknown;unknown;3;46375;48.80019060821999, 2.4025933145518628
470883;1074088-1118687;2019-03-07T18:06:37+01:00;2019-03-07T22:46:02+01:00;Le Vert de Maisons;rail;658273;6854515;Maisons-Alfort;94046;unknown;unknown;unknown;3;464040;48.789370534105615, 2.4320367289280167
470898;1074150-1119860;2019-03-07T18:07:20+01:00;2019-03-07T22:46:02+01:00;Sèvres Rive Gauche;rail;642405;6858199;Sèvres;92072;unknown;unknown;unknown;3;43195;48.82127975087901, 2.2155650006806775
470891;1074122-1270247;2019-03-07T18:07:00+01:00;2019-03-07T22:46:02+01:00;Houilles - Carrières-sur-Seine;rail;640295;6869253;Houilles;78311;unknown;unknown;unknown;4;43082;48.920492150339065, 2.185275787723334
470666;1073281-1088858;2019-03-07T17:56:58+01:00;2019-03-07T22:46:02+01:00;Champagne-sur-Oise;rail;644752;6893190;Champagne-sur-Oise;95134;unknown;unknown;unknown;5;47590;49.1361163791481, 2.242959870262209
470871;1074040-1119870;2019-03-07T18:06:03+01:00;2019-03-07T22:46:02+01:00;Vanves - Malakoff;rail;647988;6857786;Vanves;92075;unknown;unknown;unknown;2;43214;48.81804020797177, 2.29165075811834
470843;1073931-1119885;2019-03-07T18:04:44+01:00;2019-03-07T22:46:02+01:00;Villiers-le-Bel - Gonesse - Arnouville;rail;657308;6877244;Arnouville;95019;unknown;unknown;unknown;4;43222;48.99370189971206, 2.416616543897665
470845;1073939-1570779;2019-03-07T18:04:49+01:00;2019-03-07T22:46:02+01:00;Champ de Courses d'Enghien;rail;648188;6875744;Soisy-sous-Montmorency;95598;unknown;unknown;unknown;4;46477;48.979543652804146, 2.2921821490684087
470857;1073984-1092575;2019-03-07T18:05:21+01:00;2019-03-07T22:46:02+01:00;Pantin;rail;656097;6866619;Pantin;93055;unknown;unknown;unknown;2;43176;48.898078026369035, 2.401169993210352
470850;1073961-46298;2019-03-07T18:05:03+01:00;2019-03-07T22:46:02+01:00;Les Saules;rail;657174;6849616;Orly;94054;unknown;unknown;unknown;4;46298;48.74523848462741, 2.4175701682147794
470832;1073887-1119599;2019-03-07T18:04:16+01:00;2019-03-07T22:46:02+01:00;Étigny - Véron;rail;721584;6781953;Étigny;89160;unknown;unknown;unknown;;411455;48.137587115394844, 3.290162948017081
470812;1073820-1087957;2019-03-07T18:03:14+01:00;2019-03-07T22:46:02+01:00;Bonnières;rail;596331;6883031;Bonnières-sur-Seine;78089;unknown;unknown;unknown;5;46984;49.03878622688874, 1.5820761825970482
470786;1073723-1099291;2019-03-07T18:02:04+01:00;2019-03-07T22:46:02+01:00;Seugy;rail;656184;6891191;Seugy;95594;unknown;unknown;unknown;5;47951;49.119027537296105, 2.3998091373527872
470789;1073735-1801060;2019-03-07T18:02:11+01:00;2019-03-07T22:46:02+01:00;Marly-le-Roi;rail;633739;6863870;Marly-le-Roi;78372;unknown;unknown;unknown;4;43248;48.87144490921406, 2.0966614614665304
470763;1073639-1119929;2019-03-07T18:01:04+01:00;2019-03-07T22:46:02+01:00;Rosny Bois Perrier;rail;661946;6864842;Rosny-sous-Bois;93064;unknown;unknown;unknown;3;42356;48.88247025417138, 2.4811062334413676
470779;1073698-1570781;2019-03-07T18:01:47+01:00;2019-03-07T22:46:02+01:00;Mantes Station;rail;605944;6876731;Mantes-la-Ville;78362;unknown;unknown;unknown;5;46965;48.98362478740073, 1.7149349369891407
470625;1073123-1097649;2019-03-07T17:55:16+01:00;2019-03-07T22:46:02+01:00;Le Stade;rail;645843;6870466;Colombes;92025;unknown;unknown;unknown;3;43236;48.931890589771285, 2.2608232536547788
470634;1073159-1347558;2019-03-07T17:55:39+01:00;2019-03-07T22:46:02+01:00;Saint-Michel Notre-Dame;rail;651956;6861695;Paris 5e;75105;unknown;unknown;unknown;1;44877;48.853502022463765, 2.3452467811582327
470605;1073050-1088421;2019-03-07T17:54:33+01:00;2019-03-07T22:46:02+01:00;Drancy;rail;660055;6870437;Drancy;93029;unknown;unknown;unknown;3;43122;48.932669203803925, 2.454795125349745
472924;1082268-1119622;2019-03-07T20:59:59+01:00;2019-03-07T22:46:02+01:00;Laroche - Migennes;rail;738265;6762440;Migennes;89257;unknown;unknown;unknown;;411479;47.96123211217608, 3.512704589147005
472936;1082316-46482;2019-03-07T21:01:31+01:00;2019-03-07T22:46:02+01:00;Gros Noyer Saint-Prix;rail;645829;6877606;Ermont;95219;unknown;unknown;unknown;4;46482;48.99609177449091, 2.2597185835609372
472930;1082292-1119554;2019-03-07T21:00:42+01:00;2019-03-07T22:46:02+01:00;Chantilly - Gouvieux;rail;660601;6898729;Chantilly;60141;unknown;unknown;unknown;;411428;49.18708434560644, 2.459604501736997
472902;1082178-1091050;2019-03-07T20:57:27+01:00;2019-03-07T22:46:02+01:00;Colombes;rail;645722;6869584;Colombes;92025;unknown;unknown;unknown;3;43113;48.92394924716457, 2.259284770983014
472886;1082112-1109914;2019-03-07T20:55:41+01:00;2019-03-07T22:46:02+01:00;Villeneuve-Saint-Georges;rail;659265;6847977;Villeneuve-Saint-Georges;94078;unknown;unknown;unknown;4;45067;48.730632767204796, 2.446162967053998
472848;1081954-1119738;2019-03-07T20:51:15+01:00;2019-03-07T22:46:02+01:00;Montfort-l'Amaury - Méré;rail;613053;6856500;Méré;78389;unknown;unknown;unknown;5;46850;48.80271087867893, 1.816191992982801
472854;1081982-1088999;2019-03-07T20:52:13+01:00;2019-03-07T22:46:02+01:00;Château-Thierry;rail;729948;6882083;Château-Thierry;02168;unknown;unknown;unknown;;411378;49.03793329555473, 3.4095842846599083
472990;1082536-1095720;2019-03-07T21:07:45+01:00;2019-03-07T22:46:02+01:00;La Ferté-Milon;rail;708785;6897776;La Ferté-Milon;02307;unknown;unknown;unknown;;411372;49.17966830173354, 3.1204766394986048
472940;1082332-1119572;2019-03-07T21:01:57+01:00;2019-03-07T22:46:02+01:00;Ermont - Eaubonne;rail;646740;6875859;Eaubonne;95203;unknown;unknown;unknown;4;47898;48.98045936410402, 2.2723872547324726
411475;412852-1085943;2015-01-26T15:09:34+01:00;2018-05-22T17:31:14+02:00;Gare de Villeneuve-sur-Yonne;rail;721314;6776101;Villeneuve-sur-Yonne;89464;partial;partial;partial;;411476;48.0849373591874, 3.28624806452055
411451;412782-1085931;2015-01-26T15:08:57+01:00;2018-05-22T17:31:02+02:00;Gare de Sens;rail;719862;6788665;Sens;89387;partial;partial;partial;;411452;48.198036780404856, 3.2673190201196958
411478;412864-1119622;2015-01-26T15:09:40+01:00;2018-05-22T17:30:45+02:00;Gare de Laroche Migennes;rail;738282;6762398;Migennes;89257;partial;partial;partial;;411479;47.96085315487472, 3.5129287066372283
411466;412828-1085939;2015-01-26T15:09:21+01:00;2018-05-22T17:30:40+02:00;Gare de Joigny;rail;729398;6763758;Joigny;89206;partial;partial;partial;;411467;47.97355111892998, 3.393987925356268
411442;412632-1085425;2015-01-26T15:07:40+01:00;2018-05-22T17:30:33+02:00;Gare de Châteaudun;rail;576261;6776082;Châteaudun;28088;partial;partial;partial;;411443;48.07339828624197, 1.3384225445094864
411439;412620-1091408;2015-01-26T15:07:33+01:00;2016-09-23T13:56:55+02:00;Gare de Creil;rail;661350;6907291;Creil;60175;partial;partial;partial;;411440;49.26410566445266, 2.469092998454444
